vin,back_legroom,body_type,city,city_fuel_economy,daysonmarket,dealer_zip,engine_displacement,engine_type,exterior_color,franchise_dealer,front_legroom,fuel_tank_volume,fuel_type,height,highway_fuel_economy,horsepower,interior_color,is_new,latitude,length,listed_date,listing_color,longitude,make_name,maximum_seating,mileage,model_name,power,savings_amount,seller_rating,torque,transmission,transmission_display,wheel_system,wheelbase,width,year,price
5LMCJ2D93LUL23124,38.6 in,SUV / Crossover,Wayne,21,29,7470,2300,I4,Black,TRUE,43.2 in,16.2 gal,Gasoline,64.1 in,29,280,Black (Ebony/Cashew),TRUE,40.9086,180.6 in,11-08-20,BLACK,-74.2609,Lincoln,5 seats,16,Corsair,"250 hp @ 5,500 RPM",0,4.75,"275 lb-ft @ 3,000 RPM",A,8-Speed Automatic,AWD,106.7 in,83 in,2020,47401
WDC0G6EB0HF220850,37.3 in,SUV / Crossover,Great Neck,18,5,11021,3000,V6,White,FALSE,40.8 in,17.4 gal,Gasoline,64.1 in,24,362,Black,FALSE,40.7774,183.5 in,04-09-20,WHITE,-73.7268,Mercedes-Benz,5 seats,60520,GLC-Class,"362 hp @ 5,250 RPM",482,3.346153846,"384 lb-ft @ 1,800 RPM",A,9-Speed Automatic,AWD,113.1 in,82.5 in,2017,39995
WDDWF4KB3HR258153,35.2 in,Sedan,Woodbury,24,25,11797,2000,I4,Black,FALSE,41.7 in,17.4 gal,Gasoline,56.8 in,31,241,Black,FALSE,40.8168,184.5 in,15-08-20,BLACK,-73.4643,Mercedes-Benz,5 seats,45651,C-Class,"241 hp @ 5,550 RPM",1580,2.963636364,"273 lb-ft @ 1,300 RPM",A,Automatic,AWD,111.8 in,79.5 in,2017,19995
KM8K2CAA2MU608981,34.6 in,SUV / Crossover,Stamford,25,45,6902,2000,I4,PULSE RED,TRUE,41.5 in,13.2 gal,Gasoline,61.6 in,30,147,GRAY/BLACK,TRUE,41.0473,164 in,26-07-20,RED,-73.5286,Hyundai,5 seats,5,Kona,"147 hp @ 6,200 RPM",0,4.258064516,"132 lb-ft @ 4,500 RPM",A,Automatic,AWD,102.4 in,70.9 in,2021,25300
3N1AB61E97L714303,34.5 in,Sedan,Meriden,25,96,6450,2000,I4,Super Black,FALSE,42.4 in,14.5 gal,Gasoline,59.5 in,33,140,Charcoal/Steel,FALSE,41.5668,179.8 in,05-06-20,BLACK,-72.7734,Nissan,5 seats,79670,Sentra,"140 hp @ 5,100 RPM",0,4.25,"147 lb-ft @ 4,800 RPM",A,Automatic,FWD,105.7 in,70.5 in,2007,4995
19UUB2F58HA002015,34.5 in,Sedan,Springfield,21,5,1119,3500,V6,BLACK,FALSE,42.6 in,17.2 gal,Gasoline,57 in,34,290,Black,FALSE,42.1275,190.3 in,04-09-20,BLACK,-72.5108,Acura,5 seats,12374,TLX,"290 hp @ 6,200 RPM",1449,3.5,"267 lb-ft @ 4,500 RPM",A,Automatic,FWD,109.3 in,73 in,2017,25997
5NMS5CAD5LH248763,40.9 in,SUV / Crossover,West Nyack,21,21,10994,2400,I4,Twilight Black,TRUE,44.1 in,18.8 gal,Gasoline,67.1 in,27,185,Black/Black,TRUE,41.0912,187.8 in,19-08-20,BLACK,-73.9504,Hyundai,5 seats,20,Santa Fe,"185 hp @ 6,000 RPM",0,3.631578947,"178 lb-ft @ 4,000 RPM",A,8-Speed Automatic,AWD,108.9 in,74.4 in,2020,38118
1GNKVGKD7HJ340326,36.8 in,SUV / Crossover,Bay Shore,15,27,11706,3600,V6,Silver Ice Metallic,TRUE,41.3 in,22 gal,Gasoline,69.9 in,22,281,Dark Titanium/Light Titanium,FALSE,40.7333,203.7 in,13-08-20,SILVER,-73.2587,Chevrolet,8 seats,36055,Traverse,"281 hp @ 6,300 RPM",2416,3.447761194,"266 lb-ft @ 3,400 RPM",A,6-Speed Automatic,AWD,118.9 in,78.5 in,2017,22422
2LMHJ5NK2HBL00284,41.8 in,SUV / Crossover,Long Island City,16,224,11101,3700,V6,Black Velvet,FALSE,41.3 in,18.6 gal,Gasoline,67.4 in,23,300,Charcoal Black,FALSE,40.7457,207.6 in,29-01-20,BLACK,-73.9345,Lincoln,5 seats,179662,MKT,"300 hp @ 5,500 RPM",449,4.714285714,"275 lb-ft @ 4,000 RPM",A,Automatic,AWD,117.9 in,85.7 in,2017,11900
3C6UR5DJ2LG222411,40.2 in,Pickup Truck,East Hartford,,38,6108,6400,V8,Diamond Black Crystal Pearlcoat,TRUE,40.9 in,32 gal,Gasoline,80.2 in,,410,Black,TRUE,41.7696,238.8 in,02-08-20,BLACK,-72.6545,RAM,6 seats,0,2500,"370 hp @ 2,800 RPM",0,4.377777778,"850 lb-ft @ 1,700 RPM",A,Automatic,4WD,149 in,83.5 in,2020,51637
SALCJ2FX1LH858117,38.1 in,SUV / Crossover,San Juan,,207,922,2000,I4,Narvik Black,TRUE,39.1 in,17.7 gal,Gasoline,68 in,,246,Black (Ebony),TRUE,18.4439,181 in,15-02-20,BLACK,-66.0785,Land Rover,7 seats,8,Discovery Sport,"246 hp @ 5,500 RPM",0,3,"269 lb-ft @ 1,400 RPM",A,9-Speed Automatic Overdrive,AWD,107.9 in,85.6 in,2020,46500
5XXGT4L39LG421740,35.6 in,Sedan,Bohemia,24,127,11716,2400,I4,Horizon Blue,TRUE,45.5 in,18.5 gal,Gasoline,57.7 in,32,185,Black,TRUE,40.7589,191.1 in,05-05-20,BLUE,-73.1055,Kia,5 seats,10,Optima,"185 hp @ 6,000 RPM",0,3.647058824,"178 lb-ft @ 4,000 RPM",A,6-Speed Automatic,FWD,110.4 in,73.2 in,2020,21490
1C4RJFBG5LC444706,38.6 in,SUV / Crossover,East Hartford,18,10,6108,3600,V6,Slate Blue Pearlcoat,TRUE,40.3 in,24.6 gal,Gasoline,69.3 in,25,295,Black,TRUE,41.7696,189.8 in,30-08-20,BLUE,-72.6545,Jeep,5 seats,0,Grand Cherokee,"360 hp @ 5,150 RPM",0,4.377777778,"390 lb-ft @ 4,250 RPM",A,Automatic,4WD,114.7 in,84.8 in,2020,37030
1N4AL3AP8FN880472,36.1 in,Sedan,Lakewood,27,26,8701,2500,I4,Gray,FALSE,45 in,18 gal,Gasoline,57.9 in,38,182,Gray,FALSE,40.0825,191.5 in,14-08-20,GRAY,-74.1737,Nissan,5 seats,84528,Altima,"182 hp @ 6,000 RPM",1885,4.916666667,"180 lb-ft @ 4,000 RPM",CVT,Continuously Variable Transmission,FWD,109.3 in,72 in,2015,8999
1C4BJWEG6CL245824,37.2 in,SUV / Crossover,Springfield,16,87,1119,3600,V6,ORANGE,FALSE,41 in,22.5 gal,Gasoline,70.8 in,21,285,None,FALSE,42.1275,173.4 in,14-06-20,ORANGE,-72.5108,Jeep,5 seats,71899,Wrangler Unlimited,"285 hp @ 6,400 RPM",1582,3.5,"260 lb-ft @ 4,800 RPM",M,Manual,4WD,116 in,82.8 in,2012,23477
1C4PJMLB6LD594168,40.3 in,SUV / Crossover,East Hartford,21,208,6108,2000,I4,Diamond Black Crystal Pearlcoat,TRUE,41.1 in,15.9 gal,Gasoline,66.2 in,29,270,Black,TRUE,41.7696,182 in,14-02-20,BLACK,-72.6545,Jeep,5 seats,14,Cherokee,"271 hp @ 6,500 RPM",0,4.377777778,"239 lb-ft @ 4,400 RPM",A,Automatic,4WD,106.6 in,73.2 in,2020,23876
WD3PE8DD3GP306584,--,Van,Teterboro,,43,7608,2100,I4 Diesel,White,FALSE,--,24.5 gal,Diesel,105.7 in,,161,Gray,FALSE,40.8528,289.8 in,28-07-20,WHITE,-74.0677,Mercedes-Benz,3 seats,184030,Sprinter Cargo,"188 hp @ 3,800 RPM",0,4.343283582,"325 lb-ft @ 1,400 RPM",A,7-Speed Automatic,4X2,170.3 in,95.5 in,2016,23899
1HGEM22973L012474,32.8 in,Coupe,Lakewood,26,45,8701,1700,I4,Red,FALSE,42.5 in,13 gal,Gasoline,55.1 in,34,127,Black,FALSE,40.0825,174.7 in,26-07-20,RED,-74.1737,Honda,5 seats,175418,Civic Coupe,"127 hp @ 6,300 RPM",0,4.916666667,"114 lb-ft @ 4,800 RPM",A,4-Speed Automatic,FWD,103.1 in,66.7 in,2003,1999
1N4AA6AP6GC381190,34.2 in,Sedan,East Hartford,22,17,6108,3500,V6,Gun Metallic,TRUE,45 in,18 gal,Gasoline,56.5 in,30,300,Black (Charcoal),FALSE,41.7696,192.8 in,23-08-20,GRAY,-72.6545,Nissan,5 seats,53501,Maxima,"300 hp @ 6,400 RPM",860,4.377777778,"261 lb-ft @ 4,400 RPM",CVT,Continuously Variable Transmission,FWD,109.3 in,73.2 in,2016,16633
JM1BM1L77E1104837,35.8 in,Hatchback,Wallingford,30,15,6492,2000,I4,Meteor Gray Mica,FALSE,42.2 in,13.2 gal,Gasoline,57.3 in,40,155,None,FALSE,41.4772,175.6 in,25-08-20,GRAY,-72.8124,Mazda,5 seats,117586,MAZDA3,"155 hp @ 6,000 RPM",356,4.545454545,"150 lb-ft @ 4,000 RPM",A,Automatic,FWD,106.3 in,70.7 in,2014,9995
1C4HJWEG9FL592207,37.2 in,SUV / Crossover,Islip Terrace,16,3,11752,3600,V6,Black,FALSE,41 in,22.5 gal,Gasoline,70.8 in,20,285,None,FALSE,40.7439,173.4 in,06-09-20,BLACK,-73.1892,Jeep,5 seats,85822,Wrangler Unlimited,"285 hp @ 6,400 RPM",1087,4.75,"260 lb-ft @ 4,800 RPM",A,5-Speed Automatic,4WD,116 in,82.8 in,2015,27995
WBAJB1C52KB375534,36.5 in,Sedan,Great Neck,66,50,11021,2000,I4,White,FALSE,41.4 in,12.1 gal,Gasoline,58.4 in,68,248,Black,FALSE,40.7774,194.6 in,21-07-20,WHITE,-73.7268,BMW,5 seats,14069,5 Series,"248 hp @ 5,200 RPM",4868,3.346153846,"258 lb-ft @ 1,500 RPM",A,8-Speed Automatic,AWD,117.1 in,83.7 in,2019,38995
WMZYT5C36H3D80150,37.6 in,SUV / Crossover,Great Neck,22,34,11023,2000,I4,White,FALSE,40.4 in,16.1 gal,Gasoline,61.3 in,31,189,Black,FALSE,40.8034,169.8 in,06-08-20,WHITE,-73.7358,MINI,5 seats,41027,Countryman,"189 hp @ 5,000 RPM",2258,3,"207 lb-ft @ 1,350 RPM",A,Automatic,AWD,105.1 in,78.9 in,2017,24505
4S3BMBH67A3212508,37.8 in,Sedan,West Hartford,23,19,6110,2500,H4,Satin White Pearl,FALSE,43 in,18.5 gal,Gasoline,59.3 in,31,170,White (Ivory),FALSE,41.7359,186.4 in,21-08-20,WHITE,-72.722,Subaru,5 seats,116612,Legacy,"170 hp @ 5,600 RPM",539,4.764705882,"170 lb-ft @ 4,000 RPM",A,Automatic,AWD,108.3 in,71.7 in,2010,7290
KNDEUCAA5M7125656,38 in,SUV / Crossover,Bohemia,27,3,11716,2000,I4,Gray,TRUE,41.4 in,13.2 gal,Gasoline,64.2 in,31,146,None,TRUE,40.7589,172 in,06-09-20,GRAY,-73.1055,Kia,5 seats,2,Seltos,"146 hp @ 6,200 RPM",0,3.647058824,"132 lb-ft @ 4,500 RPM",A,Automatic,AWD,103.5 in,70.9 in,2021,24800
WBSBR93436PK11929,32 in,Convertible,Teterboro,14,103,7608,3200,I6,Black,FALSE,41.7 in,16 gal,Gasoline,53.9 in,21,333,Black,FALSE,40.8528,176.9 in,29-05-20,BLACK,-74.0677,BMW,4 seats,83899,M3,"333 hp @ 7,900 RPM",4419,4.343283582,"262 lb-ft @ 4,900 RPM",M,6-Speed Manual,RWD,107.5 in,70.1 in,2006,26399
WBA8D9G54JNU72068,35.1 in,Sedan,Great Neck,23,12,11021,2000,I4,Black,FALSE,42 in,15.8 gal,Gasoline,56.5 in,33,248,Black,FALSE,40.7774,182.8 in,28-08-20,BLACK,-73.7268,BMW,5 seats,36213,3 Series,"248 hp @ 5,200 RPM",656,3.346153846,"258 lb-ft @ 1,450 RPM",A,8-Speed Automatic,AWD,110.6 in,80 in,2018,25995
1C4RDJDG4HC907157,38.6 in,SUV / Crossover,Bronx,18,20,10466,3600,V6,Blu By You Pearlcoat,TRUE,40.3 in,24.6 gal,Gasoline,70.9 in,25,295,Black,FALSE,40.8847,201.2 in,20-08-20,UNKNOWN,-73.8317,Dodge,7 seats,37755,Durango,"295 hp @ 6,400 RPM",1184,2.8,"260 lb-ft @ 4,800 RPM",A,8-Speed Automatic,AWD,119.8 in,85.5 in,2017,28000
KM8J3CA45HU518684,38.2 in,SUV / Crossover,Stamford,21,14,6902,2000,I4,RUBY WINE,TRUE,41.5 in,16.4 gal,Gasoline,64.8 in,26,164,Brown (BEIGE),FALSE,41.0473,176.2 in,26-08-20,UNKNOWN,-73.5286,Hyundai,5 seats,9287,Tucson,"164 hp @ 6,200 RPM",393,4.258064516,"151 lb-ft @ 4,000 RPM",A,Automatic,AWD,105.1 in,72.8 in,2017,19291
3VW2B7AJ1HM343229,38.1 in,Sedan,East Meadow,28,48,11554,1400,I4,Gray,TRUE,41.2 in,14.5 gal,Gasoline,57.2 in,38,150,Titan Black/Palladium Gray,FALSE,40.7604,183.3 in,23-07-20,GRAY,-73.5319,Volkswagen,5 seats,43847,Jetta,"150 hp @ 5,000 RPM",286,3.555555556,"184 lb-ft @ 1,600 RPM",A,6-Speed Automatic,FWD,104.4 in,70 in,2017,13117
3GNTKGE70DG256072,39.1 in,Pickup Truck,Croton-On-Hudson,15,29,10520,5300,V8 Flex Fuel Vehicle,Silver Ice Metallic,TRUE,41.3 in,31 gal,Flex Fuel Vehicle,76.6 in,21,320,Black (Ebony),FALSE,41.2023,221.3 in,11-08-20,SILVER,-73.8855,Chevrolet,5 seats,61065,Avalanche,"320 hp @ 5,400 RPM",1287,4.636363636,"335 lb-ft @ 4,000 RPM",A,Automatic,4WD,130 in,79.1 in,2013,28888
5NPD74LF5JH246535,35.7 in,Sedan,West Nyack,,20,10994,2000,I4,Machine Gray,TRUE,42.2 in,14 gal,Gasoline,56.5 in,,147,Black,FALSE,41.0912,179.9 in,20-08-20,GRAY,-73.9504,Hyundai,5 seats,45300,Elantra,"147 hp @ 6,200 RPM",255,3.631578947,"132 lb-ft @ 4,500 RPM",,,FWD,106.3 in,70.9 in,2018,12888
2C4RC1DG7HR522301,39 in,Minivan,Patchogue,18,395,11772,3600,V6,WHITE,FALSE,41.1 in,19 gal,Gasoline,69.9 in,28,287,Gray,FALSE,40.7827,203.6 in,11-08-19,WHITE,-73.0085,Chrysler,8 seats,29659,Pacifica,"287 hp @ 6,400 RPM",0,4.166666667,"262 lb-ft @ 4,000 RPM",A,Automatic,FWD,121.6 in,90.4 in,2017,18220
WUARL48H05K901545,32.4 in,Convertible,Bay Shore,14,16,11706,4200,V8,Dolphin Gray Metallic,TRUE,41.3 in,16 gal,Gasoline,54.8 in,20,340,Black/Blue,FALSE,40.7333,180 in,24-08-20,GRAY,-73.2587,Audi,4 seats,71484,S4,"340 hp @ 7,000 RPM",1129,3.447761194,"302 lb-ft @ 3,500 RPM",A,6-Speed Automatic,AWD,104.5 in,70 in,2005,10949
5NPD84LF3KH414610,35.7 in,Sedan,West Nyack,28,120,10994,2000,I4,Quartz White Pearl,TRUE,42.2 in,14 gal,Gasoline,56.5 in,37,147,Black,FALSE,41.0912,181.9 in,12-05-20,WHITE,-73.9504,Hyundai,5 seats,42695,Elantra,"147 hp @ 6,200 RPM",418,3.631578947,"132 lb-ft @ 4,500 RPM",A,6-Speed Automatic,FWD,106.3 in,70.9 in,2019,13788
5XYZUDLB4JG536154,39.4 in,SUV / Crossover,Stamford,20,89,6902,2400,I4,SPARKLING SILVER,TRUE,41.3 in,17.4 gal,Gasoline,66.1 in,26,185,Gray,FALSE,41.0473,185 in,12-06-20,SILVER,-73.5286,Hyundai,5 seats,82225,Santa Fe Sport,"185 hp @ 6,000 RPM",1955,4.258064516,"178 lb-ft @ 4,000 RPM",A,Automatic,AWD,106.3 in,74 in,2018,13991
3FA6P0T94LR264235,38.3 in,Sedan,Detroit,20,48,48207,2000,I4,Oxford White,TRUE,44.3 in,18 gal,Gasoline,58.1 in,29,245,Black (Ebony),TRUE,42.3361,191.7 in,23-07-20,WHITE,-83.0289,Ford,5 seats,0,Fusion,,0,4.5,,A,Automatic,AWD,112.2 in,83.5 in,2020,27755
5XYPKDA51HG187488,39.4 in,SUV / Crossover,East Meadow,17,27,11554,3300,V6,Snow White Pearl,TRUE,44.1 in,18.8 gal,Gasoline,66.5 in,23,290,Black,FALSE,40.7604,187.4 in,13-08-20,WHITE,-73.5319,Kia,7 seats,14299,Sorento,"290 hp @ 6,400 RPM",547,3.555555556,"252 lb-ft @ 5,300 RPM",A,6-Speed Automatic,AWD,109.4 in,74.4 in,2017,29239
5XYPGDA3XJG347227,39.4 in,SUV / Crossover,Stamford,21,10,6902,2400,I4,Platinum Graphite,TRUE,44.1 in,18.8 gal,Gasoline,66.5 in,25,185,Satin Black,FALSE,41.0473,187.4 in,30-08-20,GRAY,-73.5286,Kia,7 seats,47205,Sorento,"185 hp @ 6,000 RPM",449,4.258064516,"178 lb-ft @ 4,000 RPM",A,Automatic,AWD,109.4 in,74.4 in,2018,18991
2T1BURHE1KC139340,41.4 in,Sedan,Waterford,28,13,48328,1800,I4,Falcon Gray Metallic,TRUE,42.3 in,13.2 gal,Gasoline,57.3 in,35,132,Steel Gray,FALSE,42.6507,183.1 in,27-08-20,GRAY,-83.3682,Toyota,5 seats,26808,Corolla,"132 hp @ 6,000 RPM",893,4.7,"128 lb-ft @ 4,400 RPM",CVT,Continuously Variable Transmission,FWD,106.3 in,69.9 in,2019,16494
4T1BE46K07U060031,38.3 in,Sedan,Teterboro,21,25,7608,2400,I4,Charcoal,FALSE,41.7 in,18.5 gal,Gasoline,57.9 in,30,158,Gray,FALSE,40.8528,189.2 in,15-08-20,BLACK,-74.0677,Toyota,5 seats,180819,Camry,"158 hp @ 6,000 RPM",730,4.343283582,"161 lb-ft @ 4,000 RPM",A,5-Speed Automatic,FWD,109.3 in,71.7 in,2007,4499
5XXGT4L34LG421922,35.6 in,Sedan,Bohemia,24,127,11716,2400,I4,Horizon Blue,TRUE,45.5 in,18.5 gal,Gasoline,57.7 in,32,185,Black,TRUE,40.7589,191.1 in,05-05-20,BLUE,-73.1055,Kia,5 seats,11,Optima,"185 hp @ 6,000 RPM",0,3.647058824,"178 lb-ft @ 4,000 RPM",A,6-Speed Automatic,FWD,110.4 in,73.2 in,2020,21490
KMHE24L31KA091592,35.6 in,Sedan,Stamford,40,56,6902,2000,I4 Hybrid,HYPER WHITE,TRUE,45.5 in,15.9 gal,Hybrid,57.9 in,46,193,Gray,FALSE,41.0473,191.1 in,15-07-20,WHITE,-73.5286,Hyundai,5 seats,17762,Sonata Hybrid,"193 hp @ 6,000 RPM",1155,4.258064516,,A,Automatic,FWD,110.4 in,73.4 in,2019,16990
3GNAXHEVXLS717318,39.9 in,SUV / Crossover,Bay Shore,,18,11706,1500,I4,Midnight Blue Metallic,TRUE,40.9 in,14.9 gal,Gasoline,65.4 in,,170,Medium Ash Gray,TRUE,40.7333,183.1 in,22-08-20,BLUE,-73.2587,Chevrolet,5 seats,,Equinox,"170 hp @ 5,600 RPM",0,3.447761194,"203 lb-ft @ 2,000 RPM",A,6-Speed Automatic Overdrive,FWD,107.3 in,72.6 in,2020,24812
2C3CDZC94KH595891,33.1 in,Coupe,Green Brook,13,172,8812,6200,V8,Granite Pearlcoat,TRUE,42 in,18.5 gal,Gasoline,57 in,22,717,Black,FALSE,40.6044,197.5 in,21-03-20,UNKNOWN,-74.4741,Dodge,5 seats,6532,Challenger,"717 hp @ 6,000 RPM",7213,3.644444444,"656 lb-ft @ 4,800 RPM",A,8-Speed Automatic,RWD,116.2 in,85.4 in,2019,59990
3FA6P0G79HR279510,38.3 in,Sedan,Bohemia,21,25,11716,2500,I4,Blue,TRUE,44.3 in,16.5 gal,Gasoline,58.2 in,32,175,Black (Ebony),FALSE,40.7589,191.8 in,15-08-20,BLUE,-73.1055,Ford,5 seats,52758,Fusion,,1063,3.647058824,,A,6-Speed Automatic,FWD,112.2 in,83.5 in,2017,14566
2C3CCABG0LH164289,40.1 in,Sedan,Green Brook,19,79,8812,3600,V6,Bright White Clearcoat,TRUE,41.8 in,18.5 gal,Gasoline,58.7 in,30,300,Red/Black,TRUE,40.6044,198.6 in,22-06-20,WHITE,-74.4741,Chrysler,5 seats,15,300,"363 hp @ 5,200 RPM",0,3.644444444,"394 lb-ft @ 4,200 RPM",A,8-Speed Automatic,RWD,120 in,75 in,2020,37353
3GNAXSEV1LS717334,39.9 in,SUV / Crossover,Bay Shore,,25,11706,1500,I4,Summit White,TRUE,40.9 in,15.6 gal,Gasoline,65.4 in,,170,Medium Ash Gray,TRUE,40.7333,183.1 in,15-08-20,WHITE,-73.2587,Chevrolet,5 seats,,Equinox,"170 hp @ 5,600 RPM",0,3.447761194,"203 lb-ft @ 2,000 RPM",A,6-Speed Automatic Overdrive,4WD,107.3 in,72.6 in,2020,26254
3N1AB7AP7HL643496,37.4 in,Sedan,Wallingford,29,7,6492,1800,I4,Brilliant Silver,FALSE,42.5 in,13.2 gal,Gasoline,58.9 in,37,130,None,FALSE,41.4772,182.1 in,02-09-20,SILVER,-72.8124,Nissan,5 seats,94050,Sentra,"130 hp @ 6,000 RPM",146,4.545454545,,A,Automatic,FWD,106.3 in,69.3 in,2017,10455
1FAFP34334W168414,37.6 in,Sedan,Lakewood,22,23,8701,2300,I4,Blue,FALSE,40.8 in,13 gal,Gasoline,56.3 in,30,144,Gray,FALSE,40.0825,174.9 in,17-08-20,BLUE,-74.1737,Ford,5 seats,157000,Focus,"144 hp @ 5,750 RPM",0,4.916666667,"149 lb-ft @ 4,200 RPM",M,5-Speed Manual,FWD,103 in,66.9 in,2004,1999
WBAJA7C31HG903760,36.5 in,Sedan,Great Neck,23,72,11021,2000,I4,White,FALSE,41.4 in,18 gal,Gasoline,58.2 in,33,248,Black,FALSE,40.7774,194.6 in,29-06-20,WHITE,-73.7268,BMW,5 seats,55392,5 Series,"248 hp @ 5,200 RPM",1673,3.346153846,"258 lb-ft @ 1,500 RPM",A,8-Speed Automatic,AWD,117.1 in,83.7 in,2017,27495
YV4A221L5L1551376,37 in,SUV / Crossover,Huntington,18,294,11743,2000,I4,OSMIUM_GREY_MET,TRUE,40.9 in,18.8 gal,Gasoline,69.9 in,26,316,CHARCOAL NAPPA,TRUE,40.8286,195 in,20-11-19,UNKNOWN,-73.4281,Volvo,6 seats,11,XC90,"316 hp @ 5,700 RPM",0,4.153846154,"295 lb-ft @ 2,200 RPM",A,Automatic,AWD,117.5 in,84.3 in,2020,66680
5NMZUDLB6HH006154,39.4 in,SUV / Crossover,Stamford,20,30,6902,2400,I4,TWILIGHT BLACK,TRUE,41.3 in,17.4 gal,Gasoline,66.1 in,26,185,Brown (BEIGE),FALSE,41.0473,185 in,10-08-20,BLACK,-73.5286,Hyundai,5 seats,10402,Santa Fe Sport,"185 hp @ 6,000 RPM",1214,4.258064516,"178 lb-ft @ 4,000 RPM",A,Automatic,AWD,106.3 in,74 in,2017,19850
JM3KE4DY8G0668616,39.3 in,SUV / Crossover,Patchogue,24,73,11772,2500,I4,BLACK,FALSE,41 in,15.3 gal,Gasoline,67.3 in,30,184,None,FALSE,40.7827,179.3 in,28-06-20,BLACK,-73.0085,Mazda,5 seats,64014,CX-5,"184 hp @ 5,700 RPM",1976,4.166666667,"185 lb-ft @ 5,700 RPM",A,Automatic,AWD,106.3 in,72.4 in,2016,15995
WDCGG8HB1CF762392,35.1 in,SUV / Crossover,Patchogue,16,31,11772,3500,V6,WHITE,FALSE,41.4 in,17.4 gal,Gasoline,66.9 in,21,268,None,FALSE,40.7827,178.2 in,09-08-20,WHITE,-73.0085,Mercedes-Benz,5 seats,96341,GLK-Class,"268 hp @ 6,000 RPM",592,4.166666667,"258 lb-ft @ 2,400 RPM",A,Automatic,AWD,108.5 in,79.4 in,2012,13995
KNDP6CAC7M7856934,38.2 in,SUV / Crossover,Bohemia,,6,11716,2400,I4,Steel Gray,TRUE,41.5 in,16.4 gal,Gasoline,65.2 in,,181,Black,TRUE,40.7589,176.4 in,03-09-20,GRAY,-73.1055,Kia,5 seats,15,Sportage,"181 hp @ 6,000 RPM",0,3.647058824,"175 lb-ft @ 4,000 RPM",A,6-Speed Automatic Overdrive,AWD,105.1 in,73 in,2021,31765
MAJ6S3GL7LC367184,36.7 in,SUV / Crossover,Holly,23,60,48442,2000,I4,Smoke Metallic,TRUE,42.9 in,13.6 gal,Gasoline,65.1 in,29,166,Ebony Black,TRUE,42.7851,161.3 in,11-07-20,UNKNOWN,-83.5479,Ford,5 seats,12,EcoSport,"166 hp @ 6,000 RPM",0,4.142857143,"149 lb-ft @ 4,450 RPM",A,Automatic,AWD,99.2 in,81 in,2020,19446
JM3TCABY0L0404246,39.4 in,SUV / Crossover,Bayamon,,228,960,2500,I4,Snowflake White Pearl Mica,TRUE,41 in,19 gal,Gasoline,69 in,,250,Black,TRUE,18.3988,199.4 in,25-01-20,WHITE,-66.1582,Mazda,7 seats,10,CX-9,"250 hp @ 5,000 RPM",0,2.8,"320 lb-ft @ 2,500 RPM",A,6-Speed Automatic Overdrive,FWD,115.3 in,77.5 in,2020,39695
4JGDA5HB7DA165847,40 in,SUV / Crossover,Woodbury,18,13,11797,3500,V6,Arctic White,FALSE,42.2 in,25.1 gal,Gasoline,71.5 in,23,302,Brown (Almond Beige),FALSE,40.8168,188.2 in,27-08-20,WHITE,-73.4643,Mercedes-Benz,5 seats,81779,M-Class,"302 hp @ 6,500 RPM",3047,2.963636364,"273 lb-ft @ 3,500 RPM",A,Automatic,AWD,114.7 in,83.7 in,2013,15995
1C4RJFBG1HC914768,38.6 in,SUV / Crossover,Robbinsville,18,47,8691,3000,V6,Diamond Black Crystal Pearl Coat,TRUE,40.3 in,24.6 gal,Gasoline,69.3 in,25,241,Black/Light Frost Beige,FALSE,40.2224,189.8 in,24-07-20,BLACK,-74.6109,Jeep,5 seats,24822,Grand Cherokee,"360 hp @ 5,150 RPM",401,2.578947368,"390 lb-ft @ 4,250 RPM",A,8-Speed Automatic,4WD,114.8 in,84.8 in,2017,29199
JNKBV61F17M817026,34.7 in,Sedan,Linden,17,24,7036,3500,V6,black,FALSE,43.9 in,20 gal,Gasoline,57.8 in,23,306,Black,FALSE,40.6446,187 in,16-08-20,BLACK,-74.2532,INFINITI,5 seats,128358,G35,"306 hp @ 6,800 RPM",1,4.666666667,"268 lb-ft @ 5,200 RPM",A,Automatic,AWD,112.2 in,69.8 in,2007,7499
1G1ZD5STXJF193216,38.1 in,Sedan,Bay Shore,27,76,11706,1500,I4,Silver Ice Metallic,TRUE,42 in,15.8 gal,Gasoline,57.6 in,36,160,Dark Atmosphere/Medium Ash Gray,FALSE,40.7333,193.8 in,25-06-20,SILVER,-73.2587,Chevrolet,5 seats,61981,Malibu,"160 hp @ 5,700 RPM",1688,3.447761194,"184 lb-ft @ 2,500 RPM",A,6-Speed Automatic,FWD,111.4 in,73 in,2018,14359
1GNEVFKW4LJ271306,38.4 in,SUV / Crossover,Bay Shore,17,34,11706,3600,V6,Silver Ice Metallic,TRUE,41 in,21.7 gal,Gasoline,70.7 in,25,310,Jet Black,TRUE,40.7333,204.3 in,06-08-20,SILVER,-73.2587,Chevrolet,8 seats,,Traverse,"310 hp @ 6,800 RPM",0,3.447761194,"266 lb-ft @ 2,800 RPM",A,9-Speed Automatic,4WD,120.9 in,78.6 in,2020,31112
